rowCol,traffic_spot,industry,commercial,nala
221,"(10, 13)",3.289922191079347,9.193963383412047,0.0014214749996817944,0.017680342706007924
184,"(8, 14)",3.970896013842017,8.743795298844272,0.0038867865750365806,0.019234338262990466
292,"(14, 14)",3.1203528154516764,9.680148411098944,0.0006475147853474153,0.013179703267854479
224,"(10, 10)",3.3881156655932796,9.527640572653114,0.0020967533054318675,0.018054899697866826
189,"(8, 9)",3.1914109794843175,9.646418007810492,0.001325966021941817,0.01614686795590772
192,"(8, 6)",3.0631759080790744,10.032183499074158,0.001454518456287687,0.01657772715903058
261,"(12, 9)",2.919806995364544,9.673610949276926,0.0009516349642596146,0.02363062030427839
281,"(13, 7)",3.0498117153202755,9.863485436188093,0.0010356267168693896,0.04809986955059392
173,"(7, 7)",3.1673996572130196,9.965039830051346,0.0014017502603365483,0.014232041179649534
280,"(13, 8)",3.0160950122479995,9.769783638766228,0.0009741609153119789,0.0367773567217922
